Mutation Number,Run Number,Accuracy,Loss
30,10,0.17266666666666666,8.077462261199951
30,11,0.23791666666666667,4.061641037623088
30,12,0.28425,4.256250036875407
30,13,0.27508333333333335,5.580365414937337
30,14,0.23591666666666666,4.695456780115763
30,15,0.23941666666666667,4.551851587295532
30,16,0.4035,3.2344591004053753
30,17,0.2705,4.361770222981771
30,18,0.22825,4.1296458930969235
30,19,0.34041666666666665,4.167918092727661
31,0,0.23225,4.380885951360066
31,1,0.22633333333333333,4.792189999898275
31,2,0.3100833333333333,2.9723678054809572
31,3,0.22191666666666668,3.770262307484945
31,4,0.147,7.2134282035827635
31,5,0.37625,2.618805459022522
31,6,0.26825,2.8381022704442342
31,7,0.29291666666666666,3.163209570566813
31,8,0.30983333333333335,3.2356652475992838
31,9,0.21716666666666667,4.916814396540324
31,10,0.366,2.749467381477356
31,11,0.36925,3.0699653895696004
31,12,0.3665833333333333,3.139550074895223
31,13,0.287,3.9214962094624837
31,14,0.26716666666666666,3.752769296010335
31,15,0.27708333333333335,3.5020706437428792
31,16,0.2955,3.7093521156311033
31,17,0.3175,2.8292762870788573
31,18,0.35025,2.785763253847758
31,19,0.212,4.8227292137146
32,0,0.10666666666666667,3.5806666488647463
32,1,0.1035,5.248109205881755
32,2,0.1055,3.7348681939442954
32,3,0.12491666666666666,3.309720691045125
32,4,0.10266666666666667,3.623955759684245
32,5,0.14658333333333334,3.827812355677287
32,6,0.10175,3.1500364271799723
32,7,0.15333333333333332,3.2401636479695637
32,8,0.15175,2.6888051891326903
32,9,0.12883333333333333,3.650073856989543
32,10,0.141,3.1876117146809895
32,11,0.1365,3.3581744848887127
32,12,0.10841666666666666,3.1848125858306884
32,13,0.15716666666666668,4.07463156191508
32,14,0.11658333333333333,4.490625461578369
32,15,0.12466666666666666,2.9242960929870607
32,16,0.11458333333333333,2.7264757283528644
32,17,0.13716666666666666,2.9876477896372475
32,18,0.1665,2.7147404950459797
32,19,0.11175,3.811418621699015
33,0,0.18916666666666668,2.661572472254435
33,1,0.19958333333333333,2.326602580388387
33,2,0.12558333333333332,2.766752831776937
33,3,0.10958333333333334,4.252595518112183
33,4,0.10458333333333333,3.412030054092407
33,5,0.22816666666666666,2.448199338595072
33,6,0.15333333333333332,2.8792400970458982
33,7,0.18791666666666668,3.16138974571228
33,8,0.19683333333333333,3.1209100462595623
33,9,0.22341666666666668,2.2511464529037477
33,10,0.13241666666666665,3.385487475713094
33,11,0.23591666666666666,2.312292282740275
33,12,0.20725,2.6346915067036947
33,13,0.12758333333333333,3.279378163019816
33,14,0.19583333333333333,2.7186510632832843
33,15,0.2125,2.8369426905314126
33,16,0.19775,2.8091895637512208
33,17,0.24791666666666667,2.3213491859436037
33,18,0.14358333333333334,2.7471448230743407
33,19,0.16608333333333333,2.9855277093251544
34,0,0.41841666666666666,1.747155488650004
34,1,0.4499166666666667,1.6709462699890136
34,2,0.42583333333333334,1.71583868821462
34,3,0.4310833333333333,1.7030323009490966
34,4,0.43525,1.7215372581481934
34,5,0.4405833333333333,1.6740434993108113
34,6,0.41408333333333336,1.7541003405253093
34,7,0.41075,1.7602045663197836
34,8,0.439,1.6877165508270264
34,9,0.4285,1.7074352369308472
34,10,0.4216666666666667,1.7227460870742797
34,11,0.4270833333333333,1.7218790057500204
34,12,0.43191666666666667,1.6953335596720378
34,13,0.4245,1.7206687485376995
34,14,0.42575,1.714708454767863
34,15,0.45125,1.6797367639541625
34,16,0.43575,1.6957528813680014
34,17,0.4355833333333333,1.7060483004252116
34,18,0.4201666666666667,1.7275837860107421
34,19,0.4390833333333333,1.6933637841542561
35,0,0.6140833333333333,1.2543471879959107
35,1,0.60475,1.250206362247467
35,2,0.5996666666666667,1.272612369219462
35,3,0.5779166666666666,1.3309497849146525
35,4,0.6059166666666667,1.2531923826535543
35,5,0.6230833333333333,1.2020772706667582
35,6,0.62825,1.1845440731048584
35,7,0.60725,1.2542535411516826
35,8,0.6250833333333333,1.2052572444279988
35,9,0.5903333333333334,1.2984567341804505
35,10,0.6021666666666666,1.2865104017257691
35,11,0.6035833333333334,1.2548387130101522
35,12,0.6059166666666667,1.2608986625671386
35,13,0.6115,1.2266784191131592
35,14,0.6096666666666667,1.2522640023231506
35,15,0.6143333333333333,1.2464109236399332
35,16,0.624,1.1969639194806416
35,17,0.5926666666666667,1.2814785203933716
35,18,0.608,1.2601741930643717
35,19,0.5638333333333333,1.3601129571596782
36,0,0.7535,0.9204346701304118
36,1,0.7155,1.0689112745920817
36,2,0.6824166666666667,1.230066738764445
36,3,0.741,0.9394251778125763
36,4,0.74825,0.9179561958312988
36,5,0.7425833333333334,0.9554615816275279
36,6,0.7066666666666667,1.1281310365994772
36,7,0.7215833333333334,1.039011603275935
36,8,0.74175,0.9696008315086365
36,9,0.7219166666666667,1.0281887952486675
36,10,0.7418333333333333,0.9410963077545166
36,11,0.7226666666666667,1.0709921015103658
36,12,0.7265833333333334,1.0292885099252065
36,13,0.7233333333333334,1.0236054700215658
36,14,0.7269166666666667,1.020671757698059
36,15,0.7340833333333333,1.0364971057573955
36,16,0.7073333333333334,1.0751592451731364
36,17,0.7459166666666667,0.9430261232852936
36,18,0.7416666666666667,0.9764884785811107
36,19,0.7239166666666667,1.044993220806122
37,0,0.7535833333333334,0.8408229994773865
37,1,0.71325,1.0358331429958343
37,2,0.6956666666666667,1.076126761118571
37,3,0.7224166666666667,0.991001359462738
37,4,0.74475,0.8778526779810587
37,5,0.6854166666666667,1.1239274945259095
37,6,0.72875,0.9810708651542663
37,7,0.7485833333333334,0.8706278651555379
37,8,0.7425,0.8942216334342956
37,9,0.7146666666666667,0.9808495856126149
37,10,0.70475,1.0815750389099121
37,11,0.756,0.8665460982322692
37,12,0.7175833333333334,0.972553530216217
37,13,0.7401666666666666,0.9161958638827006
37,14,0.7165,1.0220781777699788
37,15,0.71275,1.0223892022768657
37,16,0.7515833333333334,0.8494041000207265
37,17,0.7246666666666667,0.9608651169141134
37,18,0.7226666666666667,0.9680635603268941
37,19,0.71425,0.9771432791550955
38,0,0.6416666666666667,1.364482926527659
38,1,0.7409166666666667,0.9494004203478495
38,2,0.7170833333333333,1.0189475487073263
38,3,0.6650833333333334,1.2258096939722698
38,4,0.7214166666666667,1.0100466889540354
38,5,0.73325,1.024953971862793
38,6,0.7620833333333333,0.8605737853050232
38,7,0.72,1.0365914902687072
38,8,0.7288333333333333,0.9798673740228017
38,9,0.7489166666666667,0.8891900076071422
38,10,0.7350833333333333,1.007100289742152
38,11,0.7456666666666667,0.8907409009933471
38,12,0.7505833333333334,0.892964772939682
38,13,0.73375,0.9836063067913056
38,14,0.7471666666666666,0.9078193287054698
38,15,0.7635833333333333,0.8709844530423482
38,16,0.7491666666666666,0.8865151139895121
38,17,0.749,0.9280866228739421
38,18,0.7291666666666666,0.9820355548063914
38,19,0.7365,1.014297574599584
39,0,0.5798333333333333,1.9770291234652202
39,1,0.7295833333333334,1.051120527903239
39,2,0.6261666666666666,1.5844488779703776
39,3,0.6701666666666667,1.361642994403839
39,4,0.7180833333333333,1.1139097294807434
39,5,0.7385833333333334,0.9669960826237997
39,6,0.6666666666666666,1.4531706403096516
39,7,0.6631666666666667,1.4814285728136698
39,8,0.7140833333333333,1.120076849937439
39,9,0.5806666666666667,1.6850778519312541
39,10,0.7289166666666667,1.0504240310986837
39,11,0.66025,1.358796864191691
39,12,0.73075,1.0547431808312735
39,13,0.6816666666666666,1.2322536948521932
39,14,0.71025,1.1914097705682118
39,15,0.705,1.149148277123769
39,16,0.63925,1.535339881102244
39,17,0.74675,0.9340876309871674
39,18,0.5596666666666666,2.3172148156166075
39,19,0.71675,1.1190347233613331
40,0,0.66525,1.4505196239153544
40,1,0.7159166666666666,1.1461653354167938
40,2,0.66975,1.3751563967863718
40,3,0.5231666666666667,2.3795074383417765
40,4,0.6843333333333333,1.2740859406789145
40,5,0.6705833333333333,1.507748257637024
40,6,0.6888333333333333,1.2544231516520181
40,7,0.7575833333333334,0.9230132631460826
40,8,0.6839166666666666,1.2505956186453502
40,9,0.7150833333333333,1.1083218398094177
40,10,0.704,1.1645771156946818
40,11,0.6999166666666666,1.174857053597768
40,12,0.64125,1.532658896446228
40,13,0.6341666666666667,1.630961069424947
40,14,0.696,1.3019006898403167
40,15,0.7303333333333333,1.0187520243326822
40,16,0.6858333333333333,1.181916771888733
40,17,0.7211666666666666,1.069577484448751
40,18,0.6728333333333333,1.3645881430308024
40,19,0.73225,1.025805761496226
