"Run Number","Mutation Number","Percentage","Flip Percentage","Accuracy1","Loss1","Accuracy2","Loss2"
4,4,90,75,0.9891899481,0.0343843305,0.9902573797,0.0308994391
0,0,90,100,0.9922168172,0.0267129037,0.9891256429,0.0341376167
0,1,90,100,0.9941626129,0.0235818167,0.9880969875,0.0369059955
0,2,90,100,0.9915218902,0.028124391,0.9888317414,0.0347993609
0,3,90,100,0.9936066713,0.0279625527,0.9889786921,0.0363082795
0,4,90,100,0.9929117443,0.0238343595,0.9892725937,0.0321973271
1,0,90,100,0.9938922821,0.0229797578,0.9894055327,0.0346112225
1,1,90,100,0.9908384231,0.0327495434,0.9889640966,0.0356527679
1,2,90,100,0.9909772349,0.0313514698,0.9889640966,0.0336893326
1,3,90,100,0.9919489173,0.0277548677,0.9877869335,0.0363845111
1,4,90,100,0.9906996113,0.0346646987,0.987198352,0.0415412123
2,0,90,100,0.992571829,0.0221997157,0.9909686817,0.0279619193
2,1,90,100,0.990889979,0.0254518779,0.9908230153,0.0292954708
2,2,90,100,0.992571829,0.0224427172,0.9930080117,0.0280703476
2,3,90,100,0.9928521374,0.0236215109,0.9919883467,0.0294514744
2,4,90,100,0.9914505957,0.0236173508,0.992425346,0.0299827376
3,0,90,100,0.9935977731,0.0248827028,0.9892883346,0.0319938599
3,1,90,100,0.9931802366,0.0241402596,0.9900220103,0.0303112771
3,2,90,100,0.9888656924,0.0342009438,0.9894350697,0.0333447984
3,3,90,100,0.9898399443,0.0316418586,0.9891415994,0.0340896773
3,4,90,100,0.9923451635,0.0255790865,0.98972854,0.0315531691
4,0,90,100,0.9898918995,0.0342927067,0.9912752654,0.0332012668
4,1,90,100,0.9922785343,0.0275174418,0.9908390286,0.0315848373
4,2,90,100,0.9897515092,0.0404432185,0.9902573797,0.033368862
4,3,90,100,0.9869437035,0.0442918241,0.9914206776,0.0332143491
4,4,90,100,0.991155412,0.0285928756,0.9908390286,0.029208884
0,0,95,25,0.9915218902,0.033405572,0.9879500367,0.0353085015
0,1,95,25,0.9909659486,0.0266527061,0.9885378398,0.0349330727
0,2,95,25,0.9902710216,0.0337996151,0.9892725937,0.0342738334
0,3,95,25,0.9922168172,0.0258591139,0.9891256429,0.0342481409
0,4,95,25,0.9902710216,0.0360248633,0.9883908891,0.0357176836
1,0,95,25,0.976957246,0.0714309432,0.987198352,0.0438453952
1,1,95,25,0.9901443642,0.0336406842,0.989552678,0.0339970865
1,2,95,25,0.9877845641,0.0434576388,0.9901412596,0.0333324227
1,3,95,25,0.9911160466,0.0321687722,0.988375515,0.0375231468
1,4,95,25,0.9916712937,0.0315087093,0.9888169512,0.0339197123
2,0,95,25,0.9928521374,0.0213996472,0.9898033503,0.0307945334
2,1,95,25,0.9910301331,0.0252338468,0.9927166788,0.0277070627
2,2,95,25,0.9913104415,0.0256554141,0.990386016,0.0301861318
2,3,95,25,0.992571829,0.0221366225,0.9918426803,0.0296123642
2,4,95,25,0.9896285915,0.03353489,0.9927166788,0.0274394614
3,0,95,25,0.9906750174,0.0288374724,0.9888481291,0.0316853583
3,1,95,25,0.9924843424,0.0266489294,0.9894350697,0.0319687288
3,2,95,25,0.9890048713,0.0356051601,0.9906089508,0.0305810132
3,3,95,25,0.991927627,0.027326613,0.9898752751,0.0349571749
3,4,95,25,0.9885873347,0.0367570232,0.9894350697,0.0321549276
4,0,95,25,0.9908746315,0.0322887282,0.9893849062,0.0346134801
4,1,95,25,0.9904534606,0.0333032109,0.9902573797,0.0311377454
4,2,95,25,0.9908746315,0.0314284637,0.9899665552,0.0329960257
4,3,95,25,0.9872244841,0.0439919299,0.9905482042,0.0329526873
4,4,95,25,0.9887687772,0.0397005966,0.9901119674,0.0333565613
0,0,95,50,0.9919388464,0.0279207904,0.9880969875,0.0376926883
0,1,95,50,0.991104934,0.0300688921,0.9886847906,0.0343637797
0,2,95,50,0.9915218902,0.0312359384,0.987803086,0.0385906851
0,3,95,50,0.9865184156,0.0457596772,0.9894195445,0.0344231151
0,4,95,50,0.9895760945,0.0354376051,0.9876561352,0.0365389316
1,0,95,50,0.9852859522,0.0482255393,0.9889640966,0.0341262997
1,1,95,50,0.9930594114,0.0252036156,0.9882283697,0.0393633728
1,2,95,50,0.9879233759,0.040908961,0.9877869335,0.0348558453
1,3,95,50,0.9900055525,0.0360459272,0.9892583873,0.0365380466
1,4,95,50,0.9904219878,0.0344306591,0.9885226604,0.0350670965
2,0,95,50,0.9897687456,0.0311381687,0.9899490168,0.0341854541
2,1,95,50,0.9929922915,0.0222358923,0.9911143481,0.0302019385
2,2,95,50,0.9920112123,0.0253570399,0.9919883467,0.0286287558
2,3,95,50,0.9924316748,0.024469485,0.9922796795,0.0292997168
2,4,95,50,0.9915907498,0.0239288723,0.9906773489,0.0307550414
3,0,95,50,0.9930410578,0.0247727047,0.9895818048,0.030982702
3,1,95,50,0.9910925539,0.0316866371,0.9901687454,0.0318847578
3,2,95,50,0.9903966597,0.032918288,0.9889948643,0.0322882868
3,3,95,50,0.987473904,0.0421194236,0.9913426266,0.0305657258
3,4,95,50,0.9909533751,0.0289725591,0.9898752751,0.0317865299
4,0,95,50,0.9904534606,0.0328653476,0.9901119674,0.0320446966
4,1,95,50,0.9883476063,0.0394667938,0.9902573797,0.0336983044
4,2,95,50,0.9890495578,0.0374805677,0.9904027919,0.0323805142
4,3,95,50,0.9870840938,0.0463578442,0.9893849062,0.0325894158
4,4,95,50,0.9887687772,0.0380697957,0.9882216083,0.0370336889
0,0,95,75,0.9904100069,0.0351903408,0.9886847906,0.0360835629
0,1,95,75,0.9888811675,0.0410161603,0.9879500367,0.0348538454
0,2,95,75,0.9894371091,0.0406300661,0.9894195445,0.0346507368
0,3,95,75,0.9897150799,0.0367881134,0.9880969875,0.0357381462
0,4,95,75,0.9906879778,0.0333258199,0.9885378398,0.0351369638
1,0,95,75,0.987229317,0.0421756207,0.988375515,0.0379106521
1,1,95,75,0.9890338701,0.0353686749,0.9879340789,0.0399417437
1,2,95,75,0.9875069406,0.0443195476,0.9898469688,0.0361102054
1,3,95,75,0.9879233759,0.0376743846,0.9896998235,0.0336279665
1,4,95,75,0.9900055525,0.0353142266,0.9885226604,0.036830775
2,0,95,75,0.9915907498,0.0263986449,0.9915513474,0.0273196066
2,1,95,75,0.9894884373,0.0310062894,0.9916970138,0.0280053047
2,2,95,75,0.9922915207,0.0236276255,0.9918426803,0.0291038417
2,3,95,75,0.9896285915,0.0303636917,0.9906773489,0.030011223
2,4,95,75,0.9927119832,0.0232740113,0.9911143481,0.0270489728
3,0,95,75,0.9897007655,0.0348510042,0.9898752751,0.0305763314
3,1,95,75,0.9906750174,0.0313735053,0.98972854,0.0325418809
3,2,95,75,0.9923451635,0.0257568775,0.98972854,0.0313911798
3,3,95,75,0.9871955463,0.0441380405,0.9892883346,0.0330334097
3,4,95,75,0.9892832289,0.03687712,0.9898752751,0.0346923891
4,0,95,75,0.9868033132,0.048131402,0.9902573797,0.032444537
4,1,95,75,0.9910150218,0.0324601822,0.9899665552,0.0339168019
4,2,95,75,0.9910150218,0.0312511878,0.9893849062,0.0331022382
4,3,95,75,0.9887687772,0.0405043633,0.9914206776,0.0302768979
4,4,95,75,0.9890495578,0.0377088202,0.9902573797,0.0317047893
0,0,95,100,0.9919388464,0.0294591884,0.9883908891,0.0371004986
0,1,95,100,0.9890201529,0.0338123508,0.9901542983,0.0349954993
0,2,95,100,0.9938846421,0.0230399511,0.9880969875,0.0351433233
0,3,95,100,0.9905489924,0.0317769824,0.9892725937,0.0335035181
0,4,95,100,0.9892981237,0.040616543,0.9886847906,0.0355696153
1,0,95,100,0.9887562465,0.0370205713,0.9885226604,0.0381189125
1,1,95,100,0.9895891172,0.0374462498,0.9898469688,0.0376756714
1,2,95,100,0.9894503054,0.0340352511,0.9891112419,0.0377692027
1,3,95,100,0.9841754581,0.0532355618,0.9888169512,0.0344164799
1,4,95,100,0.9844530816,0.0500083601,0.9891112419,0.0366968369
2,0,95,100,0.9892081289,0.0315944422,0.991405681,0.0303351137
2,1,95,100,0.9928521374,0.0214989572,0.9916970138,0.02905264
2,2,95,100,0.992571829,0.0237877864,0.990386016,0.0306028247
2,3,95,100,0.990889979,0.0274680389,0.9925710124,0.0269076744
2,4,95,100,0.9910301331,0.0260839726,0.9911143481,0.0283154902
3,0,95,100,0.9933194154,0.0245890395,0.9895818048,0.0327878685
3,1,95,100,0.9915100905,0.0286646093,0.98972854,0.0323925422
3,2,95,100,0.9920668058,0.0239398053,0.9904622157,0.030998468
3,3,95,100,0.9920668058,0.027724709,0.9889948643,0.0371364033
3,4,95,100,0.9915100905,0.0308193178,0.9881144534,0.0339524293
4,0,95,100,0.9910150218,0.0303257519,0.9895303185,0.0337549556
4,1,95,100,0.9910150218,0.0313248701,0.9906936164,0.0313944694
4,2,95,100,0.9896111189,0.0346516748,0.9914206776,0.0301100113
4,3,95,100,0.9904534606,0.0328850966,0.9905482042,0.0331184316
4,4,95,100,0.9873648744,0.0465766086,0.9908390286,0.0325829069
0,0,99,25,0.9819318971,0.0622004878,0.9875091844,0.0363816932
0,1,99,25,0.979847116,0.0680953122,0.9867744306,0.0379434811
0,2,99,25,0.9838776928,0.0546161007,0.9894195445,0.0364473776
0,3,99,25,0.9784572619,0.062583892,0.9885378398,0.0345470942
0,4,99,25,0.9787352327,0.0763607939,0.9908890522,0.0314335635
1,0,99,25,0.9729317046,0.0867410055,0.9889640965,0.0354108999
1,1,99,25,0.9779289284,0.0692886765,0.989552678,0.0358579386
1,2,99,25,0.9829261521,0.0557172911,0.9898469688,0.0342446877
1,3,99,25,0.9712659634,0.0871003146,0.9886698058,0.0379398644
1,4,99,25,0.9770960577,0.07847261,0.9886698058,0.0362836886
2,0,99,25,0.9772950245,0.0753378856,0.991405681,0.0295288838
2,1,99,25,0.9831814996,0.0531592386,0.9919883467,0.0295083622
2,2,99,25,0.976874562,0.0739952614,0.991405681,0.0318170351
2,3,99,25,0.9858444289,0.0444644879,0.9925710124,0.0284133092
2,4,99,25,0.9812193413,0.058709376,0.9906773489,0.0293301021
3,0,99,25,0.9763395964,0.0727611032,0.9895818048,0.0314451642
3,1,99,25,0.9763395964,0.0783110002,0.9894350697,0.0327340173
3,2,99,25,0.9855254001,0.0434336609,0.98972854,0.0322076275
3,3,99,25,0.9714683368,0.0872903955,0.9911958914,0.0304904962
3,4,99,25,0.9711899791,0.0927798215,0.98972854,0.0315820489
4,0,99,25,0.9783798961,0.0746550834,0.9905482042,0.0307424236
4,1,99,25,0.9855398006,0.0488712258,0.989239494,0.0373711773
4,2,99,25,0.9726238944,0.0982955075,0.9905482042,0.0325670829
4,3,99,25,0.9745893584,0.0870011985,0.9908390286,0.0338713183
4,4,99,25,0.9795030184,0.0707508302,0.9896757307,0.0331406796
0,0,99,50,0.9687282835,0.1017531623,0.9889786921,0.0373937367
0,1,99,50,0.9681723419,0.1106780182,0.9891256429,0.0347718306
0,2,99,50,0.9755385684,0.0885474581,0.9876561352,0.0389371453
0,3,99,50,0.9767894371,0.0791413834,0.9895664952,0.0342011029
0,4,99,50,0.9748436414,0.08442036,0.9876561352,0.0382412937
1,0,99,50,0.9801499167,0.0629639848,0.9892583873,0.0333425296
1,1,99,50,0.9740421988,0.085946673,0.9889640965,0.0356944373
1,2,99,50,0.9827873404,0.0595665785,0.9891112419,0.0371286763
1,3,99,50,0.9766796224,0.0768587837,0.9882283697,0.0386670922
1,4,99,50,0.9755691283,0.0752502903,0.9879340789,0.0398402356
2,0,99,50,0.9750525578,0.080027836,0.9915513474,0.0298138331
2,1,99,50,0.977715487,0.0780791737,0.9909686817,0.0280927605
2,2,99,50,0.9807988788,0.0589739592,0.9916970138,0.0293239794
2,3,99,50,0.9897687456,0.0300293316,0.9912600146,0.0293864246
2,4,99,50,0.9822004205,0.0528962573,0.992425346,0.0271555709
3,0,99,50,0.9661795407,0.1134431635,0.9898752751,0.0320972154
3,1,99,50,0.9831593598,0.0538972665,0.9900220103,0.0319373162
3,2,99,50,0.9828810021,0.0547775358,0.9879677183,0.0337142433
3,3,99,50,0.979401531,0.0669446354,0.98972854,0.0317205823
3,4,99,50,0.9851078636,0.0477846651,0.9901687454,0.0330696311
4,0,99,50,0.9681314053,0.102945484,0.9911298531,0.0306210682
4,1,99,50,0.9657447705,0.121227948,0.9879307838,0.0377575831
4,2,99,50,0.9771163835,0.08241084,0.9902573797,0.0341109098
4,3,99,50,0.9780991155,0.0828634435,0.9911298531,0.0340368343
4,4,99,50,0.9688333568,0.1067422018,0.9901119674,0.0324946338
0,0,99,75,0.9749826268,0.0850184761,0.9888317414,0.0377584437
0,1,99,75,0.9810979847,0.0642566465,0.9885378398,0.0350845366
0,2,99,75,0.9733148019,0.0853761365,0.9886847906,0.0335815101
0,3,99,75,0.9801250869,0.0692078113,0.9898603968,0.033287693
0,4,99,75,0.980542043,0.066759583,0.9886847906,0.0351079316
1,0,99,75,0.973903387,0.0806591428,0.9896998235,0.0322741919
1,1,99,75,0.9754303165,0.077400767,0.9889640966,0.0347564032
1,2,99,75,0.9730705164,0.0845210736,0.9880812243,0.0415578446
1,3,99,75,0.9759855636,0.0819911409,0.9882283697,0.0399130656
1,4,99,75,0.9689061632,0.0946977755,0.9874926428,0.0365743564
2,0,99,75,0.9848633497,0.0476256676,0.9908230153,0.0292350317
2,1,99,75,0.9750525578,0.0736068376,0.9919883467,0.0300123323
2,2,99,75,0.9674842327,0.099835265,0.990386016,0.0303815677
2,3,99,75,0.9806587246,0.0535148513,0.9918426803,0.029364564
2,4,99,75,0.9848633496,0.0484299782,0.9919883467,0.0271002586
3,0,99,75,0.9672929715,0.1028194849,0.988701394,0.0356926931
3,1,99,75,0.9647877523,0.1123082205,0.9882611886,0.0332837003
3,2,99,75,0.9678496869,0.1018016571,0.9894350697,0.033643399
3,3,99,75,0.9663187196,0.1039661404,0.9898752751,0.031981431
3,4,99,75,0.9846903271,0.0500935083,0.98972854,0.0322772671
4,0,99,75,0.9776779447,0.0747683911,0.9898211429,0.033366911
4,1,99,75,0.9692545276,0.0942586082,0.9895303185,0.0347404907
4,2,99,75,0.9743085778,0.077829632,0.9893849062,0.0347814955
4,3,99,75,0.9747297487,0.0803432232,0.9904027919,0.0307395818
4,4,99,75,0.9775375544,0.076069955,0.9898211429,0.0332934668
0,0,99,100,0.9767894371,0.0760135896,0.9883908891,0.035020082
0,1,99,100,0.9741487143,0.0893764733,0.9873622337,0.0359710798
0,2,99,100,0.9841556637,0.0606354811,0.9873622337,0.0388831193
0,3,99,100,0.972341904,0.08767249,0.9889786921,0.032583871
0,4,99,100,0.9809589992,0.0640634171,0.9889786921,0.034842355
1,0,99,100,0.9826485286,0.0572751335,0.9892583873,0.0341748171
1,1,99,100,0.9779289284,0.0661934158,0.990288405,0.03377682
1,2,99,100,0.9740421988,0.0759061007,0.9894055327,0.0369334489
1,3,99,100,0.9729317046,0.0851352406,0.9869040612,0.0394760759
1,4,99,100,0.9840366463,0.0546284295,0.9891112419,0.034937986
2,0,99,100,0.9838822705,0.0513896723,0.9921340131,0.0270718713
2,1,99,100,0.9796776454,0.0651478397,0.9916970138,0.0293080453
2,2,99,100,0.9875262789,0.0411537893,0.9916970138,0.0305870853
2,3,99,100,0.981779958,0.0569975693,0.9916970138,0.0281190999
2,4,99,100,0.9814996496,0.0515984859,0.9902403496,0.0325240261
3,0,99,100,0.9830201809,0.0544772966,0.9906089508,0.0300471331
3,1,99,100,0.9777313848,0.0706849435,0.9892883346,0.0347282366
3,2,99,100,0.8313152401,0.5585951788,0.9894350697,0.0326123399
3,3,99,100,0.969519833,0.0830162915,0.9889948643,0.0313026813
3,4,99,100,0.9760612387,0.0709624157,0.9889948643,0.0331620471
4,0,99,100,0.9783798961,0.0698380773,0.9906936164,0.0322696863
4,1,99,100,0.974870139,0.0833239138,0.9902573797,0.0330050754
4,2,99,100,0.964481258,0.110005692,0.9920023266,0.0324904243
4,3,99,100,0.9716411625,0.0912996498,0.9889486695,0.033493562
4,4,99,100,0.9650428191,0.117929438,0.9899665552,0.031905072
0,0,100,25,0.8180681028,0.7941619593,0.9873622337,0.0368136571
0,1,100,25,0.8179291174,0.8416971413,0.9879500367,0.036165581
0,2,100,25,0.8227936066,0.7580613526,0.989713446,0.034795493
0,3,100,25,0.8183460736,0.7918800266,0.9866274798,0.0379718125
0,4,100,25,0.8193189715,0.8022874091,0.9886847906,0.0342124827
1,0,100,25,0.8135757912,0.9679600077,0.9896998235,0.0346115131
1,1,100,25,0.8207940033,0.8841751222,0.9877869335,0.0392217265
1,2,100,25,0.8257912271,0.8146587452,0.9880812242,0.0364470076
1,3,100,25,0.8228761799,0.8301886693,0.9885226604,0.0387341529
1,4,100,25,0.8157967796,0.9061245098,0.9877869335,0.039434456
2,0,100,25,0.8053258585,0.899593688,0.9908230153,0.0297873623
2,1,100,25,0.8135949545,0.8629750056,0.991405681,0.0296721521
2,2,100,25,0.8089698669,1.0819998987,0.9915513474,0.0314201879
2,3,100,25,0.8077084793,0.9357234857,0.9921340131,0.0300026862
2,4,100,25,0.8005606166,0.9953200428,0.9918426803,0.0303755724
3,0,100,25,0.858315936,0.4464701865,0.9906089508,0.0311373149
3,1,100,25,0.8112734865,0.9069461272,0.9895818048,0.0327356717
3,2,100,25,0.8102992345,0.823150046,0.988701394,0.0339530852
3,3,100,25,0.8178148922,0.8093041456,0.9895818048,0.0323096829
3,4,100,25,0.811691023,0.9680794096,0.9900220103,0.0324655607
4,0,100,25,0.8111750666,0.9451358913,0.9899665552,0.0317936685
4,1,100,25,0.8162291169,0.8245382397,0.9912752654,0.0291243215
4,2,100,25,0.8085076512,1.1364093537,0.9899665552,0.0338361192
4,3,100,25,0.8083672609,1.0205545105,0.9909844409,0.0318285653
4,4,100,25,0.8110346764,1.0606347748,0.9909844409,0.0323381995
0,0,100,50,0.8033356497,1.3243947278,0.9894195445,0.0344638295
0,1,100,50,0.8023627519,1.2590636761,0.9886847906,0.0365980221
0,2,100,50,0.8037526059,1.3137986883,0.9888317414,0.0354923722
0,3,100,50,0.8020847811,1.5381016529,0.9898603968,0.0341411344
0,4,100,50,0.8038915913,1.5989526772,0.987803086,0.036466137
1,0,100,50,0.8103831205,0.9009478107,0.9895526781,0.0358688913
1,1,100,50,0.8034425319,1.5025083221,0.9889640966,0.0363658495
1,2,100,50,0.8038589672,1.3127179215,0.9894055327,0.0360705831
1,3,100,50,0.8037201555,1.228722805,0.9888169512,0.0366224709
1,4,100,50,0.8027484731,1.5404441851,0.9894055327,0.0345065327
2,0,100,50,0.7990189207,1.6028631419,0.990386016,0.0297445634
2,1,100,50,0.8004204624,1.4336433403,0.9912600146,0.0298321374
2,2,100,50,0.7987386124,1.5747180305,0.9900946832,0.0305772177
2,3,100,50,0.7988787665,1.46773728,0.9930080117,0.0275818279
2,4,100,50,0.7994393832,1.3133684542,0.9916970138,0.032421369
3,0,100,50,0.7977731385,1.4041647306,0.9888481291,0.0364977038
3,1,100,50,0.7974947808,1.5188278159,0.9889948643,0.0324098349
3,2,100,50,0.7961029924,1.8633932616,0.988701394,0.0337763574
3,3,100,50,0.7961029924,1.4590806653,0.9898752751,0.0303894723
3,4,100,50,0.7969380654,1.709543084,0.9894350697,0.0338370501
4,0,100,50,0.8042959427,0.9978481557,0.9899665552,0.0318835438
4,1,100,50,0.8021900884,1.128303296,0.9909844409,0.0299310249
4,2,100,50,0.8042959427,1.070682254,0.9901119674,0.0343766929
4,3,100,50,0.8021900884,1.5322214789,0.989239494,0.0333300347
4,4,100,50,0.8028920398,1.1191906305,0.9901119674,0.0324422251
0,0,100,75,0.8031966643,1.7444838352,0.9905951506,0.0324524622
0,1,100,75,0.8019457957,1.6160559317,0.9875091844,0.0348262641
0,2,100,75,0.8031966643,2.0521124106,0.9895664952,0.0342628375
0,3,100,75,0.8029186935,1.5121067865,0.9895664952,0.0334670918
0,4,100,75,0.8025017373,1.7504856379,0.987803086,0.0393423067
1,0,100,75,0.8033037202,1.5596775328,0.9891112419,0.0390139146
1,1,100,75,0.8020544142,1.8346793366,0.9873454974,0.0380226409
1,2,100,75,0.8035813437,1.5880376434,0.9892583873,0.0353807269
1,3,100,75,0.8031649084,1.6936545924,0.9886698058,0.035138978
1,4,100,75,0.8027484731,1.5936844326,0.9885226604,0.0367290465
2,0,100,75,0.7987386124,1.8245931449,0.9916970138,0.0289451097
2,1,100,75,0.7998598457,2.188090121,0.9911143481,0.0323242426
2,2,100,75,0.7998598457,1.9087915739,0.9919883467,0.029951504
2,3,100,75,0.797617379,1.878797354,0.9918426803,0.0300337298
2,4,100,75,0.7988787665,1.966726834,0.9915513474,0.0299101299
3,0,100,75,0.7977731385,1.9628062322,0.9909024211,0.0319480475
3,1,100,75,0.7972164231,2.0473401838,0.9910491563,0.0294410723
3,2,100,75,0.7972164231,1.5109891611,0.9892883346,0.031369266
3,3,100,75,0.7984690327,1.4207247079,0.990755686,0.0290060567
3,4,100,75,0.7966597077,1.7673218827,0.9898752751,0.0323996475
4,0,100,75,0.8013477467,1.6293991644,0.9901119674,0.0332265921
4,1,100,75,0.8013477467,1.6863049275,0.9888032572,0.034100619
4,2,100,75,0.801488137,1.8709141788,0.9896757307,0.0338114596
4,3,100,75,0.801488137,2.1072567396,0.9909844409,0.032152724
4,4,100,75,0.8020496981,1.7106668706,0.9898211429,0.0338894659
0,0,100,100,0.9567755387,0.1287966855,0.9475385746,0.1468114962
0,1,100,100,0.9559416262,0.1303143634,0.9194709772,0.2325256973
0,2,100,100,0.9690062544,0.0990253492,0.9466568699,0.1582692924
0,3,100,100,0.9634468382,0.1033382639,0.9584129317,0.1275145403
0,4,100,100,0.9758165393,0.0755564486,0.9629684056,0.1053818866
1,0,100,100,0.9530816213,0.1406701658,0.9312831077,0.1976862785
1,1,100,100,0.954469739,0.1339834136,0.940700412,0.17149301
1,2,100,100,0.9694614103,0.0905863979,0.9445261919,0.1583830147
1,3,100,100,0.9636313159,0.108173745,0.9511477339,0.139285038
1,4,100,100,0.9790394225,0.0702706497,0.9586521484,0.1294726707
2,0,100,100,0.9380518569,0.1690709193,0.9421704297,0.1690930943
2,1,100,100,0.9590749824,0.1204614822,0.9245447924,0.2185399002
2,2,100,100,0.9674842327,0.0963217052,0.9532410779,0.1429322613
2,3,100,100,0.9746320952,0.0776920043,0.9602330663,0.1170272351
2,4,100,100,0.9739313245,0.0899723192,0.9654770575,0.1004339341
3,0,100,100,0.9532359081,0.1303086784,0.9260454879,0.222189187
3,1,100,100,0.9554627697,0.1403610299,0.9499633162,0.1522584393
3,2,100,100,0.9575504523,0.1260342594,0.9354365371,0.1790425549
3,3,100,100,0.9209464161,0.2273849657,0.910785033,0.2526519789
3,4,100,100,0.9610299235,0.1178333501,0.9393983858,0.1728554931
4,0,100,100,0.9657447705,0.1064254025,0.9483786534,0.1519296619
4,1,100,100,0.9554962797,0.1236619843,0.9210411517,0.2269414988
4,2,100,100,0.9306471992,0.2081640932,0.9246764578,0.2214557469
4,3,100,100,0.9702372596,0.0894581214,0.9536134943,0.1340269318
4,4,100,100,0.9779587253,0.0711929077,0.9507052494,0.1454228128
