"Run Number","Mutation Number","Percentage","Flip Percentage","Accuracy1","Loss1","Accuracy2","Loss2"
1,4,95,100,0.9945863409,0.0214558365,0.9720423779,0.0858870772
2,0,95,100,0.9941135249,0.0198965137,0.9781500364,0.07015621
2,1,95,100,0.994253679,0.0181540833,0.9678077203,0.1013974859
2,2,95,100,0.9939733707,0.0187424148,0.9825200291,0.0565937698
2,3,95,100,0.9946741416,0.0185946821,0.9798980335,0.0656885577
2,4,95,100,0.9948142957,0.0170922654,0.9800436999,0.0664832525
3,0,95,100,0.9890048713,0.0372091332,0.9721203228,0.0921568504
3,1,95,100,0.9952679193,0.0179388549,0.9776962581,0.0743840567
3,2,95,100,0.9956854558,0.0158859949,0.9721203227,0.0896927341
3,3,95,100,0.9941544885,0.0191010023,0.971386647,0.0894175487
3,4,95,100,0.9923451635,0.0260123257,0.9760821715,0.0771130832
4,0,95,100,0.994103608,0.0206183304,0.976734041,0.0790838388
4,1,95,100,0.9952267303,0.020369986,0.9703359022,0.0907113127
4,2,95,100,0.9943843886,0.0195659171,0.9787698123,0.0727849624
4,3,95,100,0.9942439983,0.0222224524,0.9745528573,0.0802016919
4,4,95,100,0.994103608,0.0212703693,0.9776065145,0.0741433844
0,0,99,25,0.9949965254,0.0190271342,0.936958119,0.1950548898
0,1,99,25,0.99485754,0.0171288865,0.9206465834,0.2594185005
0,2,99,25,0.9952744962,0.0186480865,0.9513592946,0.1549088708
0,3,99,25,0.9945795691,0.0195281633,0.9301983836,0.2193679984
0,4,99,25,0.99485754,0.0190145504,0.9219691403,0.2558009574
1,0,99,25,0.993337035,0.0246550625,0.9329017069,0.2089953445
1,1,99,25,0.9945863409,0.021026762,0.9193643319,0.2441352327
1,2,99,25,0.9940310938,0.0240517942,0.9380517951,0.1864058545
1,3,99,25,0.9950027762,0.0201442733,0.9143613891,0.303224343
1,4,99,25,0.9930594114,0.0277004332,0.9190700412,0.2554990697
2,0,99,25,0.9948142957,0.0162005071,0.937800437,0.1990550069
2,1,99,25,0.9948142957,0.0176587523,0.9018208303,0.349211003
2,2,99,25,0.9948142957,0.0175025698,0.9506190823,0.1566733786
2,3,99,25,0.994253679,0.0190727268,0.9299344501,0.2397352689
2,4,99,25,0.994253679,0.0185811627,0.9433357611,0.1791160683
3,0,99,25,0.9934585943,0.0214703124,0.9157740279,0.2561987726
3,1,99,25,0.9954070981,0.0185581068,0.9116654438,0.2878421981
3,2,99,25,0.9952679193,0.0174257293,0.9367571532,0.1956852553
3,3,99,25,0.9949895616,0.0191796048,0.9170946442,0.2529369045
3,4,99,25,0.9942936674,0.0191891663,0.87190022,0.4342486106
4,0,99,25,0.9948055595,0.018464132,0.9057728661,0.3150936817
4,1,99,25,0.9935420469,0.0243981535,0.9648102371,0.110996028
4,2,99,25,0.9945247789,0.0206387179,0.9329649556,0.1988977079
4,3,99,25,0.9949459497,0.0192768355,0.9515777228,0.1425587704
4,4,99,25,0.9949459497,0.0195730086,0.9408172168,0.1930934657
0,0,99,50,0.9949965254,0.0173499643,0.9040411462,0.313058319
0,1,99,50,0.9944405837,0.0200540291,0.9207935342,0.2458957655
0,2,99,50,0.9944405837,0.0186644751,0.9291697281,0.2184390728
0,3,99,50,0.9952744962,0.0180696114,0.9062454078,0.3001326636
0,4,99,50,0.9913829048,0.0279803345,0.8974283615,0.3263570305
1,0,99,50,0.9947251527,0.0213601659,0.9127427899,0.2809440037
1,1,99,50,0.9941699056,0.0218494114,0.9061212478,0.3135338355
1,2,99,50,0.9937534703,0.0222089184,0.9124484992,0.2562295782
1,3,99,50,0.9944475292,0.0209200826,0.8986168335,0.3268887169
1,4,99,50,0.9930594114,0.0276495821,0.9117127723,0.2735740045
2,0,99,50,0.9938332165,0.0203723066,0.9482884195,0.1509749722
2,1,99,50,0.9949544499,0.016072092,0.921631464,0.236032269
2,2,99,50,0.9946741416,0.0166028839,0.9309541151,0.2039009701
2,3,99,50,0.9941135249,0.019046803,0.9194464676,0.2675375977
2,4,99,50,0.9938332165,0.0187109247,0.9163874727,0.2511072772
3,0,99,50,0.9931802366,0.0240849161,0.9279530448,0.230959737
3,1,99,50,0.9864996521,0.047738089,0.8920029346,0.3282782776
3,2,99,50,0.9952679193,0.0178107198,0.9223771092,0.2546783761
3,3,99,50,0.9951287404,0.0191328278,0.8939104916,0.3718291487
3,4,99,50,0.9940153097,0.0230038563,0.8798239178,0.4295905882
4,0,99,50,0.9949459497,0.0198332747,0.9002472008,0.3365330786
4,1,99,50,0.9939632177,0.0216849803,0.9226406863,0.2604198935
4,2,99,50,0.9952267303,0.0178260283,0.9085356987,0.2797752878
4,3,99,50,0.9934016566,0.0238608393,0.9051912171,0.2791177814
4,4,99,50,0.9943843886,0.0208586932,0.9287480007,0.2316686218
0,0,99,75,0.9945795691,0.019936784,0.9138868479,0.2723415226
0,1,99,75,0.9947185546,0.0197052893,0.912564291,0.2546323179
0,2,99,75,0.9949965254,0.0176098342,0.891991183,0.4093541728
0,3,99,75,0.9937456567,0.0221740003,0.9115356356,0.2834782616
0,4,99,75,0.9952744962,0.017841486,0.8972814108,0.3405799998
1,0,99,75,0.9940310938,0.0228445736,0.8993525604,0.3259288117
1,1,99,75,0.9936146585,0.0247119182,0.8755150089,0.4490731999
1,2,99,75,0.9961132704,0.0193358641,0.8909652737,0.3553566829
1,3,99,75,0.9943087174,0.0221176931,0.9052383756,0.3014001163
1,4,99,75,0.9943087174,0.0218262,0.9033254856,0.3378746719
2,0,99,75,0.9932725999,0.0221770162,0.8935178442,0.3071170581
2,1,99,75,0.994253679,0.0190130683,0.9031318281,0.287254057
2,2,99,75,0.994253679,0.0181947534,0.9252731245,0.2346159611
2,3,99,75,0.9935529082,0.0218822811,0.8917698471,0.3102051502
2,4,99,75,0.9952347582,0.0143266099,0.9249817917,0.2446877444
3,0,99,75,0.9951287404,0.0179427353,0.8997798972,0.2957182526
3,1,99,75,0.9952679193,0.0183291732,0.9027146002,0.3248110704
3,2,99,75,0.9935977731,0.0189788841,0.9197358766,0.2545066518
3,3,99,75,0.9952679193,0.0159094604,0.9053558326,0.311025838
3,4,99,75,0.9948503827,0.0187695629,0.8849596477,0.356189864
4,0,99,75,0.9942439983,0.0214085558,0.8916678785,0.3561157848
4,1,99,75,0.9934016566,0.0222495256,0.9115893559,0.2702770562
4,2,99,75,0.9949459497,0.0195357516,0.9143521886,0.2842404675
4,3,99,75,0.9943843886,0.0189621725,0.9108622947,0.2678006664
4,4,99,75,0.9946651692,0.0206505763,0.9114439435,0.2736532413
4,0,99,75,0.9942439983,0.0213808994,0.9041733315,0.3120102256
0,0,99,100,0.9945795691,0.0201313178,0.919617928,0.2499196386
0,1,99,100,0.9945795691,0.0206096658,0.9103600294,0.2773989231
0,2,99,100,0.9949965254,0.0195587784,0.9357825129,0.2011727678
0,3,99,100,0.9949965254,0.0161086921,0.909331374,0.2836446381
0,4,99,100,0.9949965254,0.0188903563,0.9034533431,0.3125513144
1,0,99,100,0.9944475292,0.0218703799,0.8971453797,0.3477729424
1,1,99,100,0.9947251527,0.0224174935,0.9093584461,0.316114606
1,2,99,100,0.9936146585,0.0249431504,0.9078869924,0.2801182805
1,3,99,100,0.9945863409,0.0204327941,0.9149499706,0.257011083
1,4,99,100,0.9950027762,0.0214537137,0.8855208947,0.3620924207
2,0,99,100,0.9952347582,0.0175493707,0.9162418063,0.2621599256
2,1,99,100,0.9950946041,0.0159735194,0.910997815,0.2721338652
2,2,99,100,0.9938332165,0.0194253288,0.9283321195,0.2242022807
2,3,99,100,0.9932725999,0.0218980942,0.9313911144,0.2032471352
2,4,99,100,0.9941135249,0.0183643933,0.9213401311,0.2446498585
3,0,99,100,0.9902574809,0.0359389753,0.9065297139,0.2816880085
3,1,99,100,0.9947112039,0.0207080838,0.9034482757,0.3001239165
3,2,99,100,0.9933194154,0.0209951589,0.9192956712,0.2483915869
3,3,99,100,0.9956854558,0.0166109211,0.8972853999,0.2887164233
3,4,99,100,0.9947112039,0.0181335853,0.879090242,0.3647571657
4,0,99,100,0.99508634,0.0185492201,0.9043187436,0.3136722919
4,1,99,100,0.9946651692,0.0197957316,0.8894866948,0.340175554
4,2,99,100,0.9955075109,0.0182304574,0.9060636906,0.3093767312
4,3,99,100,0.9942439983,0.020287386,0.9278755272,0.2263183179
4,4,99,100,0.994103608,0.0209507375,0.9139159517,0.2619787553
0,0,100,25,0.99485754,0.0209179882,0.8121969141,1.6941204792
0,1,100,25,0.9943015983,0.020132652,0.8104335048,1.6698577955
0,2,100,25,0.9940236275,0.0241779197,0.8113152094,1.7249846695
0,3,100,25,0.995552467,0.0172904909,0.8120499633,1.6305296304
0,4,100,25,0.9941626129,0.0184677072,0.8123438648,1.6998114564
1,0,100,25,0.9934758468,0.0229545229,0.8028251913,1.7730652134
1,1,100,25,0.9941699056,0.0243107907,0.8023837551,1.8547542649
1,2,100,25,0.9927817879,0.025159204,0.8038552089,1.7969869044
1,3,100,25,0.9936146585,0.0214892069,0.8032666274,1.6798500751
1,4,100,25,0.9943087174,0.0198759819,0.803119482,1.5536995381
2,0,100,25,0.9943938332,0.0190515551,0.8113619811,1.902399075
2,1,100,25,0.9945339874,0.0190888218,0.8104879826,1.8314890124
2,2,100,25,0.9938332165,0.0198060474,0.8123816461,1.6605399766
2,3,100,25,0.9943938332,0.0169895971,0.8115076475,1.5801508261
2,4,100,25,0.9946741416,0.0167390923,0.8103423161,1.7956452892
3,0,100,25,0.9933194154,0.0211908594,0.8055759355,1.429165735
3,1,100,25,0.9947112039,0.0180281573,0.8058694057,1.4884569644
3,2,100,25,0.9945720251,0.0189370485,0.8054292003,1.6969481488
3,3,100,25,0.9945720251,0.0201126341,0.8066030815,2.1270001307
3,4,100,25,0.9944328462,0.0211059118,0.8067498166,1.7168346663
4,0,100,25,0.9925593149,0.0230385417,0.8105278464,1.8461412399
4,1,100,25,0.9948055595,0.0196814868,0.8111094954,1.8078570661
4,2,100,25,0.9949459497,0.0192199613,0.8112549076,1.6221246763
4,3,100,25,0.9948055595,0.0185139317,0.8108186709,1.7435855617
4,4,100,25,0.9938228275,0.022298389,0.8108186709,1.6743120526
0,0,100,50,0.9947185546,0.0218189794,0.8114621602,2.476778322
0,1,100,50,0.99485754,0.0187369706,0.8108743571,2.5344939981
0,2,100,50,0.9951355108,0.017896873,0.8111682587,2.4874461904
0,3,100,50,0.9941626129,0.0201418306,0.8114621602,2.2999332052
0,4,100,50,0.9951355108,0.019409375,0.8113152094,2.5702469573
1,0,100,50,0.9936146585,0.0226418236,0.8023837552,2.6257736881
1,1,100,50,0.9931982232,0.0255125677,0.8022366097,2.4598527136
1,2,100,50,0.9938922821,0.0213234798,0.801942319,2.6213195301
1,3,100,50,0.9940310938,0.0210832467,0.8013537375,2.6846429819
1,4,100,50,0.9938922821,0.0227362018,0.8023837551,2.6525490351
2,0,100,50,0.9935529082,0.0211958648,0.8115076475,2.5887852577
2,1,100,50,0.9946741416,0.0174668723,0.8101966497,2.5853972041
2,2,100,50,0.9950946041,0.0164012294,0.8109249818,2.4762629493
2,3,100,50,0.9949544499,0.0163537464,0.8120903132,2.3397363268
2,4,100,50,0.9932725999,0.0191722755,0.810633649,2.5425184798
3,0,100,50,0.9952679193,0.0185105989,0.8057226706,2.3161798316
3,1,100,50,0.9948503827,0.0201035776,0.8054292003,2.8177624502
3,2,100,50,0.9929018789,0.0201192173,0.8057226706,2.6637081082
3,3,100,50,0.9944328462,0.0193374473,0.8063096112,2.5622989352
3,4,100,50,0.9951287404,0.0179574879,0.8058694057,2.1935685726
4,0,100,50,0.9946651692,0.0203814793,0.8112549076,2.2487626648
4,1,100,50,0.9942439983,0.0202502763,0.8103824342,2.5017191747
4,2,100,50,0.9939632177,0.0215266664,0.8096553729,2.3728713824
4,3,100,50,0.9949459497,0.0190176405,0.8100916097,2.4199678663
4,4,100,50,0.9946651692,0.0209760208,0.8109640831,2.5769027304
0,0,100,75,0.995552467,0.0164244476,0.8111682587,2.7073742828
0,1,100,75,0.9958304378,0.017489658,0.8119030125,2.4165765317
0,2,100,75,0.9949965254,0.0193936307,0.8107274063,2.7440211679
0,3,100,75,0.9947185546,0.020627617,0.8108743571,2.5421546677
0,4,100,75,0.99485754,0.0181851297,0.8111682587,2.4670077827
1,0,100,75,0.9944475292,0.0208954522,0.8017951736,2.6406249317
1,1,100,75,0.9952803998,0.0203320739,0.8022366098,2.7206848856
1,2,100,75,0.9938922821,0.0235527155,0.801942319,2.8261514817
1,3,100,75,0.9934758468,0.0231424722,0.8020894644,2.7496856727
1,4,100,75,0.9940310938,0.0244701139,0.8020894644,2.7195653754
2,0,100,75,0.9939733707,0.0183229715,0.8100509833,2.5558663193
2,1,100,75,0.9938332165,0.0176060353,0.8110706483,2.7228454748
2,2,100,75,0.994253679,0.0172295688,0.8115076475,2.6076748465
2,3,100,75,0.9939733707,0.0212580801,0.8109249818,2.7689652039
2,4,100,75,0.994253679,0.0174393889,0.810633649,2.7095530004
3,0,100,75,0.9947112039,0.018468009,0.8057226706,2.8170083049
3,1,100,75,0.9951287404,0.0176696037,0.8046955246,2.8490407898
3,2,100,75,0.9958246347,0.0150603085,0.8054292003,2.5889349332
3,3,100,75,0.9958246347,0.0172985647,0.8057226706,2.8184981878
3,4,100,75,0.995546277,0.0165903329,0.8052824652,2.6500660066
4,0,100,75,0.989611119,0.0380327612,0.8098007852,2.6270556244
4,1,100,75,0.9953671206,0.0193281153,0.8102370219,2.6119866098
4,2,100,75,0.9938228275,0.0223181479,0.8102370219,2.8274009291
4,3,100,75,0.9949459497,0.0177295961,0.8111094954,2.7635192591
4,4,100,75,0.9938228275,0.0222020221,0.8109640831,2.6244884202
0,0,100,100,0.967477415,0.1007551766,0.947244673,0.1570141151
0,1,100,100,0.9167477414,0.247822879,0.9024246877,0.2642654241
0,2,100,100,0.9288394719,0.2071960085,0.9422483468,0.1648991816
0,3,100,100,0.9745656705,0.0872916597,0.9447465099,0.1603412847
0,4,100,100,0.9501042391,0.1536156712,0.9329904482,0.1925140777
1,0,100,100,0.9151860078,0.2598852816,0.889935256,0.3062421254
1,1,100,100,0.9604386452,0.117482845,0.9465862272,0.1652075161
1,2,100,100,0.927817879,0.2075897126,0.9196586227,0.2374010664
1,3,100,100,0.9607162687,0.1169753047,0.9373160683,0.1816461728
1,4,100,100,0.9709883398,0.0878631499,0.9521777517,0.1451272658
2,0,100,100,0.974351787,0.0785313406,0.9602330663,0.1186118859
2,1,100,100,0.9721093203,0.0858748335,0.9360524399,0.1827519959
2,2,100,100,0.9667834618,0.1009354331,0.9563000728,0.1313380046
2,3,100,100,0.9690259285,0.0991157242,0.9481427531,0.1516900219
2,4,100,100,0.9295024527,0.1918116321,0.9705753824,0.0922694383
3,0,100,100,0.9585247042,0.1304683109,0.9647835655,0.1102771389
3,1,100,100,0.9862212944,0.0527086478,0.9602347761,0.1136295296
3,2,100,100,0.9780097425,0.0645170737,0.9573000732,0.1172801531
3,3,100,100,0.956993737,0.1276106787,0.9509904621,0.141047941
3,4,100,100,0.9618649965,0.1197606864,0.9156272927,0.2159789856
4,0,100,100,0.9678506247,0.0931084857,0.9587029228,0.1264519799
4,1,100,100,0.9643408677,0.1118149725,0.9527410208,0.1328007809
4,2,100,100,0.9408956901,0.1710677493,0.9493965392,0.1508942447
4,3,100,100,0.9407552998,0.1651715956,0.9277301149,0.2144962827
4,4,100,100,0.9698160887,0.096740782,0.9556492657,0.133927567
