"Run Number","Mutation Number","Percentage","Accuracy1","Loss1","Accuracy2","Loss2"
3,2,99,0.9948503827,0.0178301364,0.8666177548,0.4134730683
3,3,99,0.9948503827,0.0183241268,0.9203228173,0.2517268117
3,4,99,0.9951287404,0.0173675128,0.87703595,0.4383857564
4,0,99,0.993120876,0.0259143209,0.9136251273,0.274945138
4,1,99,0.9942439983,0.0189496239,0.9031554457,0.2945487874
4,2,99,0.9945247789,0.018312705,0.9105714702,0.2718908798
4,3,99,0.9936824372,0.0251312034,0.9147884253,0.2757785209
4,4,99,0.9945247789,0.0214864404,0.8945761233,0.3458134701
0,0,100,0.9952744962,0.018622639,0.8108743571,2.7793311645
0,1,100,0.995552467,0.0159192579,0.8119030125,2.7029389624
0,2,100,0.9949965254,0.0196033289,0.8111682587,2.7947623433
0,3,100,0.9938846421,0.021115604,0.8129316679,2.6771739966
0,4,100,0.9931897151,0.0219305443,0.8105804556,2.6742086766
1,0,100,0.9941699056,0.0212077078,0.8015008828,2.8704238871
1,1,100,0.9937534703,0.0239791679,0.8015008828,2.8369622287
1,2,100,0.9934758468,0.0249538556,0.8025309005,2.8991029514
1,3,100,0.9944475292,0.0211750561,0.801942319,2.8832096522
1,4,100,0.9929205997,0.0265293642,0.8022366097,2.7602733823
2,0,100,0.9929922915,0.0236486806,0.8113619811,2.8459823314
2,1,100,0.9946741416,0.0172904529,0.8115076475,2.5214790661
2,2,100,0.993412754,0.0205755855,0.810633649,2.6605946179
2,3,100,0.9945339874,0.0174076598,0.8113619811,2.7343977562
2,4,100,0.994253679,0.018980496,0.8120903132,2.8032920205
3,0,100,0.9952679193,0.0177785922,0.8057226706,2.759865277
3,1,100,0.9945720251,0.0212466295,0.8064563463,2.8381371601
3,2,100,0.9945720251,0.0177209905,0.8049889949,2.7868950687
3,3,100,0.9949895616,0.0182807361,0.8046955246,2.7002212382
3,4,100,0.9958246347,0.0169648309,0.8048422597,2.7160537834
4,0,100,0.9935420469,0.0236093949,0.8089283117,2.6771916807
4,1,100,0.9943843886,0.0203780878,0.8099461974,2.8152015058
4,2,100,0.9934016566,0.0221540388,0.8098007852,2.7438449006
4,3,100,0.99508634,0.0196436655,0.8112549076,2.690816406
4,4,100,0.994103608,0.0203715382,0.8098007852,2.8325838942
