Run Num,Mutation Num,Percentage,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
3,4,90,0.9900568,0.028452143,0.98928875,0.0413113,1,5.88E-06,0.9794182,0.070483248
4,0,90,0.99291784,0.017934995,0.9888603,0.041042005,1,2.40E-05,0.97365534,0.095194495
4,1,90,0.99858356,0.010847621,0.9894316,0.043489928,1,3.05E-06,0.97859496,0.096800328
4,2,90,0.9943343,0.019377253,0.98971725,0.039096123,1,7.23E-06,0.9777717,0.088335062
4,3,90,0.9915014,0.027915821,0.98828906,0.045122324,1,6.74E-06,0.97502744,0.103564719
4,4,90,0.9943343,0.022463222,0.98800343,0.044961616,1,7.21E-06,0.9761251,0.094237401
0,0,95,0.99007094,0.02355833,0.9857204,0.05555411,1,3.43E-05,0.9780461,0.08987328
0,1,95,0.98865247,0.031165541,0.98500645,0.054874282,1,0.000123754,0.9774973,0.084577695
0,2,95,0.98865247,0.030364237,0.98657715,0.055232743,1,8.75E-05,0.9807903,0.078181323
0,3,95,0.98865247,0.022009762,0.985292,0.052800108,1,9.78E-05,0.97832054,0.081131065
0,4,95,0.9929078,0.02261619,0.9870056,0.049338557,1,0.000162706,0.9802415,0.074616694
1,0,95,0.9900568,0.041870927,0.9864344,0.047543994,1,7.96E-05,0.97996706,0.071692552
1,1,95,0.99147725,0.032553307,0.9891475,0.038037536,1,1.99E-05,0.98161364,0.056745438
1,2,95,0.98721594,0.044103948,0.98414963,0.0539532,0.9997256,0.001375586,0.97722286,0.079914092
1,3,95,0.9900568,0.044362937,0.986006,0.048613412,0.9997256,0.000503727,0.9777717,0.072196581
1,4,95,0.9900568,0.03362739,0.9847208,0.045966641,1,0.000414231,0.9780461,0.063685149
2,0,95,0.98721594,0.064715416,0.98671997,0.045311213,1,5.60E-06,0.98106474,0.068206295
2,1,95,0.98721594,0.058241853,0.98729116,0.04461113,1,1.57E-06,0.9813392,0.069759847
2,2,95,0.98721594,0.064767823,0.9870056,0.045570329,1,3.62E-06,0.9824369,0.067229329
2,3,95,0.9886364,0.069415582,0.98486364,0.049718155,1,6.89E-06,0.9794182,0.071744491
2,4,95,0.984375,0.068974154,0.9868628,0.049150976,1,5.96E-06,0.98106474,0.070610261
3,0,95,0.9900568,0.035003314,0.98643243,0.050698111,1,6.34E-05,0.9742042,0.087220343
3,1,95,0.99147725,0.025586441,0.9901457,0.036758598,1,2.38E-06,0.98106474,0.068527342
3,2,95,0.99289775,0.025048249,0.9894316,0.038636919,1,1.79E-06,0.98106474,0.068307206
3,3,95,0.9801136,0.055768864,0.9877178,0.04976226,1,2.84E-05,0.9755763,0.091143159
3,4,95,0.9900568,0.027572257,0.98928875,0.037804244,1,7.46E-06,0.9794182,0.075251526
4,0,95,0.99291784,0.026293357,0.98800343,0.044035486,1,7.92E-06,0.9758507,0.098636713
4,1,95,0.9915014,0.028001111,0.9862896,0.049720455,1,6.23E-05,0.96899015,0.109464653
4,2,95,0.9957507,0.022713544,0.98800343,0.044983056,1,2.96E-05,0.9769484,0.096840687
4,3,95,0.98866856,0.046430204,0.98571837,0.061371568,1,0.000280632,0.9709111,0.138171229
4,4,95,0.9943343,0.032486893,0.9845758,0.059906338,1,0.000162221,0.9700878,0.131806085
0,0,99,0.97021276,0.077798567,0.9692989,0.117796332,0.9931394,0.017892277,0.9549945,0.162755067
0,1,99,0.9758865,0.062153801,0.97386837,0.101668238,0.9989023,0.004942153,0.9618551,0.144850119
0,2,99,0.9801418,0.054846776,0.978295,0.093093179,0.99807906,0.004980416,0.96734357,0.135559579
0,3,99,0.9787234,0.069821956,0.9752963,0.095076852,0.99725574,0.008234007,0.9632272,0.138771304
0,4,99,0.97730494,0.070662538,0.97001284,0.12834567,0.9956092,0.014076447,0.9569155,0.181319295
1,0,99,0.98579544,0.058369515,0.978295,0.078839885,0.99945116,0.002664504,0.96926457,0.109892937
1,1,99,0.98295456,0.072097052,0.977581,0.081102641,0.9967069,0.008127654,0.9651482,0.118715858
1,2,99,0.98295456,0.061426927,0.97772384,0.094463088,0.99725574,0.008697784,0.96899015,0.125206954
1,3,99,0.98721594,0.075949238,0.9761531,0.088623175,0.99753016,0.007374743,0.96597147,0.13688509
1,4,99,0.98721594,0.055397025,0.9794374,0.078315199,1,0.002681062,0.9700878,0.114172693
2,0,99,0.98295456,0.099787407,0.97700983,0.092097906,1,0.000412505,0.9651482,0.140580967
2,1,99,0.9730114,0.126879685,0.97015566,0.11741994,0.99917674,0.002404524,0.95636666,0.172517807
2,2,99,0.98579544,0.08031555,0.98000854,0.076520141,0.9997256,0.000541507,0.96871567,0.116233926
2,3,99,0.9744318,0.104401754,0.97058403,0.11226446,0.9986279,0.004730611,0.9525247,0.174363575
2,4,99,0.9786932,0.116556546,0.97415394,0.106874479,0.99917674,0.001679425,0.96020854,0.153196876
3,0,99,0.98153406,0.095743022,0.9737218,0.104924176,0.9997256,0.002608104,0.95307356,0.193391967
3,1,99,0.9801136,0.073338796,0.9807198,0.070608054,1,0.000899427,0.96597147,0.127911936
3,2,99,0.9730114,0.089373666,0.9777207,0.0894214,1,0.00127179,0.960483,0.155207051
3,3,99,0.97585225,0.066677724,0.97957724,0.084742608,0.9997256,0.001201811,0.96212953,0.143185266
3,4,99,0.9744318,0.084740977,0.97714937,0.080523745,0.99917674,0.002882636,0.9626784,0.135953202
4,0,99,0.9844193,0.056951762,0.9834333,0.063373346,1,0.0016247,0.9651482,0.137755841
4,1,99,0.98016995,0.089690437,0.9755784,0.098315568,0.99753016,0.006769789,0.95444566,0.194125592
4,2,99,0.9759207,0.109084818,0.9747215,0.108555199,0.9969813,0.01101929,0.9522503,0.215602636
4,3,99,0.9815864,0.067155789,0.9751499,0.091022631,0.99725574,0.011464845,0.9500549,0.18758773
4,4,99,0.97875357,0.100595751,0.9738646,0.097180639,0.99807906,0.006932059,0.9500549,0.200062644
0,0,100,0.89361703,1.003544562,0.89261746,0.996632835,0.8586718,1.352514716,0.91931945,0.730036593
0,1,100,0.8978723,1.247300216,0.8920463,1.280352184,0.8586718,1.796967889,0.9195939,0.900328708
0,2,100,0.88794327,1.260133944,0.8916179,1.264731677,0.8586718,1.772418142,0.91712403,0.901860139
0,3,100,0.89219856,1.32009038,0.8907611,1.335220764,0.8586718,1.881798971,0.91904503,0.930988653
0,4,100,0.89219856,0.891244363,0.8906183,0.923942294,0.8586718,1.243745362,0.9165752,0.674511359
1,0,100,0.89346594,1.285085409,0.8933314,1.336491714,0.8592206,1.88652061,0.9102634,1.029156008
1,1,100,0.89772725,1.070668785,0.8947594,1.12854614,0.8592206,1.523414891,0.91108674,0.898993497
1,2,100,0.8948864,0.924201742,0.89261746,0.979084363,0.8592206,1.346038127,0.9083425,0.787328247
1,3,100,0.8963068,1.381765062,0.89318866,1.428153946,0.8592206,2.028139351,0.90944016,1.083346402
1,4,100,0.8948864,1.120417336,0.89247465,1.148188116,0.8592206,1.595567412,0.90944016,0.897303644
2,0,100,0.89204544,1.34454204,0.8914751,1.357851657,0.94758505,0.716027808,0.8701976,1.579715795
2,1,100,0.8963068,1.027019033,0.8914751,1.017132934,0.94758505,0.521660774,0.870472,1.192990443
2,2,100,0.8948864,1.185336491,0.8906183,1.198740321,0.94758505,0.614401887,0.87239295,1.406408629
2,3,100,0.89346594,1.196965837,0.89190346,1.181767868,0.94758505,0.577854707,0.8715697,1.410695766
2,4,100,0.89346594,1.150499498,0.8921891,1.158118895,0.94758505,0.6044313,0.8701976,1.362541287
3,0,100,0.890625,0.950904576,0.89103115,0.919308838,0.91712403,0.761792428,0.865258,1.053696867
3,1,100,0.89204544,1.003411989,0.8904599,0.974088998,0.91712403,0.759299696,0.8638858,1.167188842
3,2,100,0.89346594,1.332264488,0.8897458,1.304952827,0.91712403,1.044628579,0.863337,1.532865762
3,3,100,0.8963068,1.508822131,0.89088833,1.487346687,0.91712403,1.24643498,0.86498356,1.705679009
3,4,100,0.890625,1.326079998,0.8906027,1.28159803,0.91712403,1.049054396,0.865258,1.494180118
4,0,100,0.90226626,1.085906091,0.8926021,1.06703155,0.88035125,1.284824631,0.8940725,0.972499979
4,1,100,0.89943343,1.344665909,0.8924593,1.311084567,0.88035125,1.52470485,0.8935236,1.204021444
4,2,100,0.90226626,1.412218815,0.8930306,1.361349001,0.88035125,1.670051916,0.8959934,1.171641361
4,3,100,0.90226626,0.995006968,0.8933162,0.972247801,0.88035125,1.121478752,0.8954446,0.901131117
4,4,100,0.90226626,1.246370162,0.89274496,1.228332169,0.88035125,1.417822179,0.8943469,1.142837157
