Run Num,Mutation Num,Percentage,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
4,4,95,0.89943343,0.288583913,0.891888,0.312470258,0.88035125,0.326042562,0.89379805,0.336750228
0,0,99,0.89219856,0.643254029,0.8920463,0.647209502,0.8586718,0.844902178,0.91931945,0.479155754
0,1,99,0.89219856,0.532612259,0.8911895,0.551978958,0.8586718,0.716590084,0.9182217,0.41003017
0,2,99,0.89219856,0.727900882,0.8921891,0.746762988,0.8586718,0.997487664,0.91849613,0.558650067
0,3,99,0.89219856,0.702558522,0.89190346,0.733976589,0.8586718,0.993971156,0.9198683,0.527745921
0,4,99,0.8978723,0.619967448,0.8907611,0.656974279,0.8586718,0.863684457,0.9165752,0.496267653
1,0,99,0.8963068,0.499800302,0.8940454,0.528818693,0.8592206,0.713900731,0.91108674,0.421755815
1,1,99,0.8948864,0.780945082,0.89304584,0.861915321,0.8592206,1.175300702,0.90944016,0.686559989
1,2,99,0.8948864,0.853526846,0.89261746,0.861689527,0.8592206,1.162621921,0.9083425,0.695125427
1,3,99,0.8948864,0.633885587,0.8920463,0.674644193,0.8592206,0.920744422,0.9075192,0.530934247
1,4,99,0.8963068,0.672529713,0.89233184,0.707894434,0.8592206,0.983688132,0.90944016,0.562030487
2,0,99,0.89346594,0.600446131,0.8911895,0.568615172,0.94758505,0.305001977,0.86937433,0.672222915
2,1,99,0.8963068,0.891457257,0.89190346,0.89218136,0.94758505,0.468608155,0.87211853,1.038538637
2,2,99,0.8948864,0.61818685,0.8906183,0.610376724,0.94758505,0.308170414,0.87102085,0.726297081
2,3,99,0.89346594,0.708355897,0.8914751,0.704414246,0.94758505,0.374815068,0.8699232,0.827397674
2,4,99,0.8963068,0.497550124,0.8914751,0.486866083,0.94758505,0.24115146,0.86772776,0.578724574
3,0,99,0.89204544,0.622604753,0.8900314,0.610833328,0.91712403,0.504581745,0.8625137,0.732827133
3,1,99,0.89204544,0.846766247,0.88831764,0.891679067,0.91712403,0.668431683,0.85976946,1.090449713
3,2,99,0.88778406,0.549868558,0.8890317,0.532167385,0.91712403,0.384964595,0.86141604,0.669145117
3,3,99,0.8849432,0.530466447,0.88960296,0.52806279,0.91712403,0.399928164,0.86169046,0.650891366
3,4,99,0.88920456,0.782526331,0.8898886,0.77660778,0.91712403,0.62595877,0.86306256,0.933662019
4,0,99,0.89943343,0.455153201,0.8924593,0.471845112,0.88035125,0.534483217,0.89489573,0.45470456
4,1,99,0.9008499,0.642853747,0.8933162,0.689458076,0.88035125,0.75091269,0.8954446,0.687441443
4,2,99,0.89943343,0.533077299,0.890317,0.573269395,0.88035125,0.603165611,0.89187706,0.560934273
4,3,99,0.90226626,0.799390831,0.89374465,0.84328492,0.88035125,1.010947685,0.8970911,0.784159263
4,4,99,0.89943343,0.524130497,0.89217365,0.562428135,0.88035125,0.642791746,0.895719,0.543361208
0,0,100,0.89361703,2.301429367,0.8909039,2.339884012,0.8586718,3.689146042,0.9176729,1.395452905
0,1,100,0.89078015,2.689745356,0.8910467,2.653717134,0.8586718,4.173857366,0.9168496,1.584121657
0,2,100,0.8964539,2.48558443,0.8911895,2.491759138,0.8586718,3.942463708,0.9179473,1.47922066
0,3,100,0.89078015,2.497496303,0.8916179,2.488688237,0.8586718,3.961187245,0.9179473,1.456297368
0,4,100,0.89219856,2.444450033,0.89133227,2.430275752,0.8586718,3.777317655,0.91849613,1.471451816
1,0,100,0.89772725,2.350063437,0.8927602,2.386142559,0.8592206,3.717861063,0.9083425,1.656651556
1,1,100,0.8963068,3.101206834,0.8921891,3.034649204,0.8592206,4.774376258,0.9105379,2.112857269
1,2,100,0.8948864,2.213940673,0.8939026,2.190636283,0.8592206,3.468820447,0.9102634,1.489645358
1,3,100,0.89346594,2.467959989,0.8911895,2.411949669,0.8592206,3.803249729,0.9072448,1.651930527
1,4,100,0.89772725,2.369002895,0.8944738,2.333335554,0.8592206,3.758328247,0.9105379,1.550559343
2,0,100,0.8963068,2.382365397,0.8907611,2.453698827,0.94758505,1.497071009,0.8690999,2.740544907
2,1,100,0.8963068,2.40817516,0.8909039,2.497300126,0.94758505,1.519431776,0.86937433,2.789181428
2,2,100,0.89346594,2.540476368,0.89133227,2.62344999,0.94758505,1.619869247,0.8680022,2.919553613
2,3,100,0.8948864,2.46973986,0.89133227,2.512008607,0.94758505,1.525997777,0.8682766,2.80909223
2,4,100,0.89204544,2.306160732,0.89133227,2.426807636,0.94758505,1.51960106,0.8699232,2.676948769
3,0,100,0.890625,2.587134441,0.890317,2.607629187,0.91712403,2.45718533,0.86470914,2.861650453
3,1,100,0.88352275,2.31347634,0.888032,2.339468735,0.91712403,2.244207809,0.85839736,2.538562272
3,2,100,0.890625,2.452468266,0.88960296,2.455358431,0.91712403,2.256726578,0.8638858,2.72271079
3,3,100,0.88778406,2.265886737,0.89088833,2.285351199,0.91712403,2.109357976,0.86306256,2.53323384
3,4,100,0.8863636,2.499911562,0.8890317,2.497198459,0.91712403,2.337200201,0.8622393,2.744759991
4,0,100,0.89660054,2.519493356,0.89231646,2.536034533,0.88035125,3.419287899,0.89379805,1.984742192
4,1,100,0.898017,2.445287216,0.8916024,2.484435906,0.88035125,3.34843775,0.89379805,1.933939106
4,2,100,0.898017,2.347641509,0.89274496,2.384149283,0.88035125,3.247181185,0.8940725,1.848597849
4,3,100,0.89943343,2.580398808,0.89203084,2.636116069,0.88035125,3.56471468,0.89517015,2.069658551
4,4,100,0.9008499,3.156011046,0.89103115,3.21773627,0.88035125,4.315106649,0.89379805,2.488237862
