Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
1,0,0.25,1,0.9886364,0.05284504,0.9828645,0.068645039,1,0.002771185,0.9725576,0.105604547
1,1,0.25,1,0.99147725,0.026211324,0.98671997,0.045721873,1,9.13E-05,0.97969264,0.068517326
1,2,0.25,1,0.9943182,0.026881667,0.98671997,0.04240311,1,0.000158533,0.9794182,0.066799691
1,3,0.25,1,0.99147725,0.026977521,0.9862916,0.047176146,1,5.01E-05,0.9761251,0.074765406
1,4,0.25,1,0.9957386,0.023418009,0.9870056,0.048436333,1,6.34E-06,0.9769484,0.079459271
2,0,0.25,1,0.9886364,0.063907215,0.9851492,0.056290578,1,0.001072288,0.9769484,0.083293631
2,1,0.25,1,0.9943182,0.031171727,0.9870056,0.050305583,1,1.34E-05,0.9807903,0.07593793
2,2,0.25,1,0.984375,0.050789161,0.98372126,0.057374477,1,3.12E-05,0.97859496,0.079330492
2,3,0.25,1,0.99147725,0.035389685,0.98900473,0.039839994,1,7.75E-06,0.98188806,0.064128213
2,4,0.25,1,0.9886364,0.045963823,0.9861488,0.047301949,1,3.15E-05,0.9794182,0.069257277
3,0,0.25,1,0.98721594,0.038810692,0.98643243,0.052544963,1,9.29E-05,0.97639954,0.089000005
3,1,0.25,1,0.98579544,0.033939683,0.9842902,0.047425403,1,0.000351017,0.97722286,0.080628256
3,2,0.25,1,0.9801136,0.056911773,0.98271924,0.061160577,0.99945116,0.001672646,0.9681668,0.107318523
3,3,0.25,1,0.98579544,0.043778173,0.98371893,0.053855693,1,0.000355742,0.974753,0.096355999
3,4,0.25,1,0.98721594,0.030243324,0.9878606,0.040492251,1,0.000197051,0.97832054,0.066164508
4,0,0.25,1,0.9943343,0.02332318,0.98728937,0.047623129,1,0.000343704,0.97667396,0.092517821
4,1,0.25,1,0.9844193,0.041256033,0.98271924,0.062040852,1,0.000220497,0.97200876,0.107116459
4,2,0.25,1,0.99291784,0.019994898,0.9848615,0.056424923,1,3.55E-05,0.97173434,0.110741424
4,3,0.25,1,0.99291784,0.018482453,0.98543274,0.05253434,1,9.14E-05,0.97530186,0.097398574
4,4,0.25,1,0.9957507,0.012672644,0.986004,0.057482188,1,5.39E-06,0.9769484,0.109356029
0,0,0.5,0.25,0.99007094,0.027476378,0.9898615,0.038826028,1,1.05E-06,0.983809,0.061822249
0,1,0.5,0.25,0.99148935,0.027193641,0.9892903,0.038789203,1,3.00E-06,0.9835346,0.061110241
0,2,0.5,0.25,0.98865247,0.026695585,0.9892903,0.037887714,1,9.88E-07,0.98573,0.055975072
0,3,0.5,0.25,0.99148935,0.024535829,0.99014705,0.038748066,1,4.76E-07,0.9835346,0.064754244
