Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
0,0,75,100,0.99007094,0.023212627,0.99014705,0.040773822,1,1.12E-06,0.9854556,0.061767011
0,1,75,100,0.99432623,0.017377052,0.9900043,0.036756918,1,2.99E-07,0.98655325,0.056758866
0,2,75,100,0.98865247,0.028332292,0.99014705,0.04040911,1,8.37E-07,0.98298573,0.06510801
0,3,75,100,0.9929078,0.020716055,0.9905755,0.037471175,1,1.83E-06,0.9849067,0.055598466
0,4,75,100,0.99007094,0.025911077,0.9881479,0.041508271,1,5.39E-06,0.98188806,0.063827224
1,0,75,100,0.99289775,0.025087924,0.9900043,0.033047555,1,1.55E-05,0.983809,0.05127382
1,1,75,100,0.9900568,0.024028559,0.9882907,0.03731701,1,9.83E-06,0.9802415,0.059801254
1,2,75,100,0.99289775,0.029474572,0.9897187,0.035829573,1,6.50E-06,0.98298573,0.054219763
1,3,75,100,0.99289775,0.03220779,0.9900043,0.036146395,1,6.22E-06,0.98298573,0.055709175
1,4,75,100,0.9943182,0.024962333,0.99157506,0.031555118,1,8.35E-07,0.9840834,0.049086481
2,0,75,100,0.9886364,0.037995103,0.99028987,0.032444801,1,6.14E-07,0.9849067,0.0498039
2,1,75,100,0.9900568,0.051875903,0.98900473,0.036733714,1,1.38E-07,0.9873765,0.053155111
2,2,75,100,0.9900568,0.044166814,0.9898615,0.031516929,1,9.48E-07,0.9854556,0.049032146
2,3,75,100,0.9943182,0.037181651,0.9904327,0.03347744,1,1.02E-06,0.9871021,0.049598351
2,4,75,100,0.9886364,0.048341033,0.9904327,0.033840003,1,4.70E-07,0.983809,0.053481868
3,0,75,100,0.99289775,0.01161533,0.9911454,0.033316986,1,1.04E-06,0.98326015,0.060474961
3,1,75,100,0.9957386,0.013556161,0.9917166,0.033643671,1,4.15E-07,0.98298573,0.064669595
3,2,75,100,0.9943182,0.017071999,0.9918595,0.031780753,1,7.62E-07,0.98298573,0.059352133
3,3,75,100,0.9900568,0.025997199,0.9902885,0.036988533,1,3.65E-06,0.9824369,0.067781678
3,4,75,100,0.9957386,0.014641833,0.991431,0.034108891,1,6.08E-06,0.9805159,0.06613953
4,0,75,100,0.9957507,0.023442948,0.9901457,0.040291873,1,2.31E-06,0.9794182,0.084608576
4,1,75,100,0.9915014,0.021634355,0.98814625,0.040827554,1,1.37E-05,0.9769484,0.087330743
4,2,75,100,0.9957507,0.016032774,0.9890031,0.041313207,1,1.61E-06,0.97832054,0.085225064
4,3,75,100,0.9943343,0.023842786,0.9901457,0.039633875,1,1.03E-06,0.9791438,0.085654077
4,4,75,100,0.9943343,0.012824594,0.98914593,0.036989753,1,3.84E-06,0.9802415,0.081859729
0,0,80,25,0.99148935,0.017268654,0.99014705,0.038492125,1,7.92E-07,0.98573,0.056409046
0,1,80,25,0.9929078,0.022378615,0.9898615,0.039810585,1,1.16E-06,0.9849067,0.05842329
0,2,80,25,0.99432623,0.01710572,0.9887191,0.040411841,1,3.93E-06,0.98188806,0.064413072
0,3,80,25,0.98865247,0.026045315,0.98800516,0.0388543,1,7.80E-06,0.98161364,0.061992484
0,4,80,25,0.98865247,0.023245823,0.98857635,0.041747064,1,5.82E-06,0.98298573,0.067877637
1,0,80,25,0.99289775,0.033503804,0.98900473,0.03847463,1,1.53E-06,0.98161364,0.05948383
