"","num","perc","min","max","mean","orig_mean","sd","p-value","cohen_eff","power","killed","interval","bayesian_killed","glm_p","glm_killed","1percent","5percent","10percent"
"22",22,22,0.9870683321,0.9921340131,0.989620514432,0.98991974196,0.00139042746562022,1,"small",0.97396594957235,"nk","bla bla","nk",0.422842822551749,"nk",0,0,0
"23",23,23,0.9873622337,0.9927166788,0.989696859176,0.98991974196,0.00127014374299838,1,"negligible",0.966463914936625,"nk","bla bla","nk",0.530112037883518,"nk",0,0,0
"24",24,24,0.9876397881,0.992425346,0.989475386828,0.98991974196,0.0011700704431323,1,"small",0.991073657786152,"nk","bla bla","nk",0.195241131711687,"nk",0,0,0
"25",25,25,0.9873622337,0.9930080117,0.989831663076,0.98991974196,0.00137713611849622,1,"negligible",0.952777830449966,"nk","bla bla","nk",0.811932455656891,"nk",0,0,0
"26",26,26,0.9872152829,0.9918426803,0.989778873348,0.98991974196,0.0012490488682215,1,"negligible",0.957491695210301,"nk","bla bla","nk",0.688609860994115,"nk",0,0,0
"27",27,27,0.9873807777,0.9918426803,0.98959040046,0.98991974196,0.00132192590800027,1,"small",0.978326467150471,"nk","bla bla","nk",0.364801796734485,"nk",0,0,0
"28",28,28,0.986480529,0.9930080117,0.989725860012,0.98991974196,0.00140173529681231,1,"negligible",0.961887654098238,"nk","bla bla","nk",0.604482006471288,"nk",0,0,0
"29",29,29,0.9876397881,0.9919883467,0.989725974752,0.98991974196,0.0011790952426709,1,"negligible",0.963881731726847,"nk","bla bla","nk",0.570877350584156,"nk",0,0,0
"30",30,30,0.9870873074,0.9918426803,0.989797662092,0.98991974196,0.00115994360956959,1,"negligible",0.956144965372019,"nk","bla bla","nk",0.71866168456935,"nk",0,0,0
"31",31,31,0.9876397881,0.9932993445,0.99019368154,0.98991974196,0.00138512907600792,1,"small",0.971133199494808,"nk","bla bla","nk",0.461891697171781,"nk",0,0,0
"32",32,32,0.987198352,0.9930080117,0.989923400172,0.98991974196,0.00143871864970973,1,"negligible",0.950004689822269,"nk","bla bla","nk",0.99230732363574,"nk",0,0,0
"33",33,33,0.987198352,0.9927166788,0.989731946772,0.98991974196,0.0013226981156655,1,"negligible",0.961893070782055,"nk","bla bla","nk",0.604387685091711,"nk",0,0,0
"34",34,34,0.9876561352,0.9922796795,0.98955086804,0.98991974196,0.00129863385084588,1,"small",0.982828917399069,"nk","bla bla","nk",0.306064855567944,"nk",0,0,0
"35",35,35,0.9879340789,0.9918426803,0.989749353896,0.98991974196,0.001177190983188,1,"negligible",0.961132729935686,"nk","bla bla","nk",0.617811129100869,"nk",0,0,0
"36",36,36,0.9880969875,0.9925710124,0.989883856728,0.98991974196,0.0012067607215066,1,"negligible",0.950542280554875,"nk","bla bla","nk",0.917208698306212,"nk",0,0,0
"37",37,37,0.9867744306,0.9925710124,0.98989607936,0.98991974196,0.00134588253146976,1,"negligible",0.950211139118894,"nk","bla bla","nk",0.948367084614339,"nk",0,0,0
"38",38,38,0.9876561352,0.992425346,0.989708152184,0.98991974196,0.00137734601991259,1,"negligible",0.964046887788499,"nk","bla bla","nk",0.568185531981352,"nk",0,0,0
"39",39,39,0.9874926428,0.9919883467,0.989562235636,0.98991974196,0.00119954040701485,1,"small",0.983167928135378,"nk","bla bla","nk",0.301644823210418,"nk",0,0,0
"40",40,40,0.9869040612,0.9921340131,0.98970785616,0.98991974196,0.00144265434424474,1,"negligible",0.963462500664423,"nk","bla bla","nk",0.577768788381097,"nk",0,0,0
"41",41,41,0.9866274798,0.9921340131,0.989665820852,0.98991974196,0.0015314401418072,1,"negligible",0.967130904752688,"nk","bla bla","nk",0.519987959966703,"nk",0,0,0
"42",42,42,0.987803086,0.9930080117,0.98973836988,0.98991974196,0.00110964041773403,1,"negligible",0.963017570794807,"nk","bla bla","nk",0.585178700040875,"nk",0,0,0
"43",43,43,0.9873454974,0.9919883467,0.989896366108,0.98991974196,0.00134267823522945,1,"negligible",0.950206601077499,"nk","bla bla","nk",0.94892534551979,"nk",0,0,0
"44",44,44,0.910785033,0.9654770575,0.942682701732,0.98991974196,0.0149844609748945,1,"large",1,"nk","bla bla","nk",1.50336952534687e-20,"k",1,0.36,0
