Run Number,Mutation Number,Percentage,Accuracy,Loss
13,1,0.6964166666666667,1.2004205153783163
13,2,0.5999166666666667,1.8949355176289877
13,3,0.7111666666666666,1.0902053449948628
13,4,0.7188333333333333,1.0777667930920918
13,5,0.6341666666666667,1.226099150498708
13,6,0.6615,1.4748894996643067
13,7,0.6805833333333333,1.353277942577998
13,10,0.09675,8.379624388376872
14,1,0.6321666666666667,1.5432201778093975
14,2,0.7051666666666667,1.2700138053894043
14,3,0.7101666666666666,1.1131573790709177
14,4,0.7110833333333333,1.1801596829096477
14,5,0.6534166666666666,1.183898193836212
14,6,0.7081666666666667,1.1389091382026673
14,7,0.70125,1.2163150349458058
14,10,0.10808333333333334,8.343410491307576
15,1,0.6838333333333333,1.2399510771433513
15,2,0.7010833333333333,1.2007190844217936
15,3,0.6305833333333334,1.627952826499939
15,4,0.7326666666666667,1.037690410455068
15,5,0.69175,0.9819801961580912
15,6,0.6615,1.4213503591219585
15,7,0.6808333333333333,1.3573052473068237
15,10,0.09925,9.824026302337646
16,1,0.6750833333333334,1.2362727359135945
16,2,0.7261666666666666,1.1182379059791565
16,3,0.6891666666666667,1.192398979028066
16,4,0.66,1.5144874305725098
16,5,0.6524166666666666,1.1048011995951335
16,6,0.7208333333333333,1.1007110668818156
16,7,0.70375,1.269901407400767
16,10,0.13458333333333333,8.118816330591837
17,1,0.7105833333333333,1.1555511937936147
17,2,0.6919166666666666,1.3574633345603944
17,3,0.68275,1.184705670038859
17,4,0.7218333333333333,1.0566873377164205
17,5,0.6336666666666667,1.3379585421880087
17,6,0.644,1.4955285819371542
17,7,0.6986666666666667,1.1890476903915406
17,10,0.09283333333333334,7.933948337554932
18,1,0.6899166666666666,1.2359539434115092
18,2,0.6701666666666667,1.4272895172437032
18,3,0.7035833333333333,1.1604531205495199
18,4,0.6483333333333333,1.5797426795959473
18,5,0.6360833333333333,1.164048836072286
18,6,0.6588333333333334,1.4767561979293824
18,7,0.6939166666666666,1.2468061029116313
18,10,0.10691666666666666,8.347599635442098
19,1,0.70825,1.1264043306509655
19,2,0.7131666666666666,1.1214231359958649
19,3,0.66625,1.2868071999549866
19,4,0.7169166666666666,1.1009406282107035
19,5,0.6868333333333333,0.9811880586942037
19,6,0.7051666666666667,1.1726483136812846
19,7,0.6941666666666667,1.2498960691293082
19,10,0.10241666666666667,7.040871591567993
